date,state,fips,cases,deaths,daily_cases,daily_deaths,year_month,year,code
2020-08-13,Ohio,39,105426,3755,1178,21,2020-08,2020,OH
2020-08-14,Ohio,39,106557,3784,1131,29,2020-08,2020,OH
2020-08-15,Ohio,39,107674,3824,1117,40,2020-08,2020,OH
2020-08-16,Ohio,39,108287,3826,613,2,2020-08,2020,OH
2020-08-17,Ohio,39,109062,3832,775,6,2020-08,2020,OH
2020-08-18,Ohio,39,109923,3871,861,39,2020-08,2020,OH
2020-08-19,Ohio,39,110881,3907,958,36,2020-08,2020,OH
2020-08-20,Ohio,39,112003,3929,1122,22,2020-08,2020,OH
2020-08-21,Ohio,39,113046,3955,1043,26,2020-08,2020,OH
2020-08-22,Ohio,39,114165,3975,1119,20,2020-08,2020,OH
2020-08-23,Ohio,39,114802,3978,637,3,2020-08,2020,OH
2020-08-24,Ohio,39,115651,3986,849,8,2020-08,2020,OH
2020-08-25,Ohio,39,116495,3996,844,10,2020-08,2020,OH
2020-08-26,Ohio,39,117584,4044,1089,48,2020-08,2020,OH
2020-08-27,Ohio,39,118828,4076,1244,32,2020-08,2020,OH
2020-08-28,Ohio,39,120124,4105,1296,29,2020-08,2020,OH
2020-08-29,Ohio,39,121340,4126,1216,21,2020-08,2020,OH
2020-08-30,Ohio,39,122262,4128,922,2,2020-08,2020,OH
2020-08-31,Ohio,39,123157,4138,895,10,2020-08,2020,OH
2020-09-01,Ohio,39,124610,4165,1453,27,2020-09,2020,OH
2020-09-02,Ohio,39,125767,4176,1157,11,2020-09,2020,OH
2020-09-03,Ohio,39,127112,4226,1345,50,2020-09,2020,OH
2020-09-04,Ohio,39,128444,4248,1332,22,2020-09,2020,OH
2020-09-05,Ohio,39,129785,4256,1341,8,2020-09,2020,OH
2020-09-06,Ohio,39,130558,4259,773,3,2020-09,2020,OH
2020-09-07,Ohio,39,131336,4276,778,17,2020-09,2020,OH
2020-09-08,Ohio,39,131992,4298,656,22,2020-09,2020,OH
2020-09-09,Ohio,39,132965,4324,973,26,2020-09,2020,OH
2020-09-10,Ohio,39,134086,4354,1121,30,2020-09,2020,OH
2020-09-11,Ohio,39,135326,4403,1240,49,2020-09,2020,OH
2020-09-12,Ohio,39,136568,4411,1242,8,2020-09,2020,OH
2020-09-13,Ohio,39,137405,4415,837,4,2020-09,2020,OH
2020-09-14,Ohio,39,138484,4419,1079,4,2020-09,2020,OH
2020-09-15,Ohio,39,139485,4506,1001,87,2020-09,2020,OH
2020-09-16,Ohio,39,140518,4555,1033,49,2020-09,2020,OH
2020-09-17,Ohio,39,141585,4580,1067,25,2020-09,2020,OH
2020-09-18,Ohio,39,142596,4608,1011,28,2020-09,2020,OH
2020-09-19,Ohio,39,143547,4612,951,4,2020-09,2020,OH
2020-09-20,Ohio,39,144309,4615,762,3,2020-09,2020,OH
2020-09-21,Ohio,39,145165,4623,856,8,2020-09,2020,OH
2020-09-22,Ohio,39,145850,4635,685,12,2020-09,2020,OH
2020-09-23,Ohio,39,146753,4687,903,52,2020-09,2020,OH
2020-09-24,Ohio,39,147744,4715,991,28,2020-09,2020,OH
2020-09-25,Ohio,39,148894,4734,1150,19,2020-09,2020,OH
2020-09-26,Ohio,39,150009,4740,1115,6,2020-09,2020,OH
2020-09-27,Ohio,39,150809,4741,800,1,2020-09,2020,OH
2020-09-28,Ohio,39,151802,4746,993,5,2020-09,2020,OH
2020-09-29,Ohio,39,152907,4783,1105,37,2020-09,2020,OH
2020-09-30,Ohio,39,153987,4804,1080,21,2020-09,2020,OH
2020-10-01,Ohio,39,155314,4817,1327,13,2020-10,2020,OH
2020-10-02,Ohio,39,156809,4905,1495,88,2020-10,2020,OH
2020-10-03,Ohio,39,157966,4925,1157,20,2020-10,2020,OH
2020-10-04,Ohio,39,158907,4925,941,0,2020-10,2020,OH
2020-10-05,Ohio,39,159964,4931,1057,6,2020-10,2020,OH
2020-10-06,Ohio,39,161299,4947,1335,16,2020-10,2020,OH
2020-10-07,Ohio,39,162723,4970,1424,23,2020-10,2020,OH
2020-10-08,Ohio,39,164262,4983,1539,13,2020-10,2020,OH
2020-10-09,Ohio,39,166102,4994,1840,11,2020-10,2020,OH
2020-10-10,Ohio,39,167458,4997,1356,3,2020-10,2020,OH
2020-10-11,Ohio,39,168749,4999,1291,2,2020-10,2020,OH
2020-10-12,Ohio,39,170179,5005,1430,6,2020-10,2020,OH
2020-10-13,Ohio,39,171626,5017,1447,12,2020-10,2020,OH
2020-10-14,Ohio,39,173665,5033,2039,16,2020-10,2020,OH
2020-10-15,Ohio,39,175843,5038,2178,5,2020-10,2020,OH
2020-10-16,Ohio,39,177991,5054,2148,16,2020-10,2020,OH
2020-10-17,Ohio,39,180225,5067,2234,13,2020-10,2020,OH
2020-10-18,Ohio,39,181787,5067,1562,0,2020-10,2020,OH
2020-10-19,Ohio,39,183624,5075,1837,8,2020-10,2020,OH
2020-10-20,Ohio,39,185639,5083,2015,8,2020-10,2020,OH
2020-10-21,Ohio,39,188005,5149,2366,66,2020-10,2020,OH
2020-10-22,Ohio,39,190430,5161,2425,12,2020-10,2020,OH
2020-10-23,Ohio,39,192948,5184,2518,23,2020-10,2020,OH
2020-10-24,Ohio,39,195806,5206,2858,22,2020-10,2020,OH
2020-10-25,Ohio,39,198115,5206,2309,0,2020-10,2020,OH
2020-10-26,Ohio,39,200231,5217,2116,11,2020-10,2020,OH
2020-10-27,Ohio,39,202740,5239,2509,22,2020-10,2020,OH
2020-10-28,Ohio,39,205347,5256,2607,17,2020-10,2020,OH
2020-10-29,Ohio,39,208937,5275,3590,19,2020-10,2020,OH
2020-10-30,Ohio,39,212782,5291,3845,16,2020-10,2020,OH
2020-10-31,Ohio,39,215697,5301,2915,10,2020-10,2020,OH
2020-11-01,Ohio,39,219000,5303,3303,2,2020-11,2020,OH
2020-11-02,Ohio,39,221909,5340,2909,37,2020-11,2020,OH
2020-11-03,Ohio,39,226138,5373,4229,33,2020-11,2020,OH
2020-11-04,Ohio,39,230209,5428,4071,55,2020-11,2020,OH
2020-11-05,Ohio,39,235170,5461,4961,33,2020-11,2020,OH
2020-11-06,Ohio,39,240178,5494,5008,33,2020-11,2020,OH
2020-11-07,Ohio,39,245727,5506,5549,12,2020-11,2020,OH
2020-11-08,Ohio,39,250268,5517,4541,11,2020-11,2020,OH
2020-11-09,Ohio,39,254974,5524,4706,7,2020-11,2020,OH
2020-11-10,Ohio,39,261482,5547,6508,23,2020-11,2020,OH
2020-11-11,Ohio,39,267356,5623,5874,76,2020-11,2020,OH
2020-11-12,Ohio,39,274457,5658,7101,35,2020-11,2020,OH
2020-11-13,Ohio,39,282528,5700,8071,42,2020-11,2020,OH
2020-11-14,Ohio,39,290243,5714,7715,14,2020-11,2020,OH
2020-11-15,Ohio,39,298096,5722,7853,8,2020-11,2020,OH
2020-11-16,Ohio,39,305364,5742,7268,20,2020-11,2020,OH
2020-11-17,Ohio,39,312443,5772,7079,30,2020-11,2020,OH
2020-11-18,Ohio,39,318828,5827,6385,55,2020-11,2020,OH
2020-11-19,Ohio,39,326615,5890,7787,63,2020-11,2020,OH
2020-11-20,Ohio,39,335423,5955,8808,65,2020-11,2020,OH
2020-11-21,Ohio,39,343286,5984,7863,29,2020-11,2020,OH
2020-11-22,Ohio,39,351419,5996,8133,12,2020-11,2020,OH
2020-11-23,Ohio,39,363304,6020,11885,24,2020-11,2020,OH
2020-11-24,Ohio,39,371908,6118,8604,98,2020-11,2020,OH
2020-11-25,Ohio,39,382743,6274,10835,156,2020-11,2020,OH
2020-11-26,Ohio,39,382743,6274,0,0,2020-11,2020,OH
2020-11-27,Ohio,39,399808,6346,17065,72,2020-11,2020,OH
2020-11-28,Ohio,39,406703,6378,6895,32,2020-11,2020,OH
2020-11-29,Ohio,39,414432,6399,7729,21,2020-11,2020,OH
2020-11-30,Ohio,39,421063,6429,6631,30,2020-11,2020,OH
2020-12-01,Ohio,39,430093,6548,9030,119,2020-12,2020,OH
2020-12-02,Ohio,39,437928,6671,7835,123,2020-12,2020,OH
2020-12-03,Ohio,39,446859,6753,8931,82,2020-12,2020,OH
2020-12-04,Ohio,39,456963,6882,10104,129,2020-12,2020,OH
2020-12-05,Ohio,39,467432,6947,10469,65,2020-12,2020,OH
2020-12-06,Ohio,39,475024,6960,7592,13,2020-12,2020,OH
2020-12-07,Ohio,39,484297,7023,9273,63,2020-12,2020,OH
2020-12-08,Ohio,39,510018,7103,25721,80,2020-12,2020,OH
2020-12-09,Ohio,39,520112,7187,10094,84,2020-12,2020,OH
2020-12-10,Ohio,39,531850,7298,11738,111,2020-12,2020,OH
2020-12-11,Ohio,39,542209,7426,10359,128,2020-12,2020,OH
2020-12-12,Ohio,39,553461,7477,11252,51,2020-12,2020,OH
2020-12-13,Ohio,39,562727,7492,9266,15,2020-12,2020,OH
2020-12-14,Ohio,39,570602,7551,7875,59,2020-12,2020,OH
2020-12-15,Ohio,39,579357,7654,8755,103,2020-12,2020,OH
2020-12-16,Ohio,39,584766,7777,5409,123,2020-12,2020,OH
2020-12-17,Ohio,39,596178,7894,11412,117,2020-12,2020,OH
2020-12-18,Ohio,39,605862,7967,9684,73,2020-12,2020,OH
2020-12-19,Ohio,39,614429,8031,8567,64,2020-12,2020,OH
2020-12-20,Ohio,39,622806,8047,8377,16,2020-12,2020,OH
2020-12-21,Ohio,39,629354,8122,6548,75,2020-12,2020,OH
2020-12-22,Ohio,39,637032,8252,7678,130,2020-12,2020,OH
2020-12-23,Ohio,39,644822,8361,7790,109,2020-12,2020,OH
2020-12-24,Ohio,39,653650,8456,8828,95,2020-12,2020,OH
2020-12-25,Ohio,39,653650,8456,0,0,2020-12,2020,OH
2020-12-26,Ohio,39,664668,8476,11018,20,2020-12,2020,OH
2020-12-27,Ohio,39,670525,8509,5857,33,2020-12,2020,OH
2020-12-28,Ohio,39,675044,8571,4519,62,2020-12,2020,OH
2020-12-29,Ohio,39,682570,8722,7526,151,2020-12,2020,OH
2020-12-30,Ohio,39,690748,8855,8178,133,2020-12,2020,OH
2020-12-31,Ohio,39,700380,8962,9632,107,2020-12,2020,OH
2021-01-01,Ohio,39,700380,8962,0,0,2021-01,2021,OH
2021-01-02,Ohio,39,714673,9017,14293,55,2021-01,2021,OH
2021-01-03,Ohio,39,721481,9076,6808,59,2021-01,2021,OH
2021-01-04,Ohio,39,727423,9143,5942,67,2021-01,2021,OH
2021-01-05,Ohio,39,735003,9247,7580,104,2021-01,2021,OH
2021-01-06,Ohio,39,742817,9368,7814,121,2021-01,2021,OH
2021-01-07,Ohio,39,753068,9462,10251,94,2021-01,2021,OH
2021-01-08,Ohio,39,762603,9544,9535,82,2021-01,2021,OH
2021-01-09,Ohio,39,770977,9599,8374,55,2021-01,2021,OH
2021-01-10,Ohio,39,777065,9627,6088,28,2021-01,2021,OH
2021-01-11,Ohio,39,784957,9702,7892,75,2021-01,2021,OH
2021-01-12,Ohio,39,792938,9802,7981,100,2021-01,2021,OH
2021-01-13,Ohio,39,799639,9881,6701,79,2021-01,2021,OH
2021-01-14,Ohio,39,807293,9990,7654,109,2021-01,2021,OH
2021-01-15,Ohio,39,814442,10057,7149,67,2021-01,2021,OH
2021-01-16,Ohio,39,821507,10135,7065,78,2021-01,2021,OH
2021-01-17,Ohio,39,826754,10200,5247,65,2021-01,2021,OH
2021-01-18,Ohio,39,831066,10281,4312,81,2021-01,2021,OH
2021-01-19,Ohio,39,836055,10336,4989,55,2021-01,2021,OH
2021-01-20,Ohio,39,842433,10409,6378,73,2021-01,2021,OH
2021-01-21,Ohio,39,849704,10518,7271,109,2021-01,2021,OH
2021-01-22,Ohio,39,853982,10599,4278,81,2021-01,2021,OH
2021-01-23,Ohio,39,859841,10680,5859,81,2021-01,2021,OH
2021-01-24,Ohio,39,864322,10711,4481,31,2021-01,2021,OH
2021-01-25,Ohio,39,868656,10768,4334,57,2021-01,2021,OH
2021-01-26,Ohio,39,872918,10856,4262,88,2021-01,2021,OH
2021-01-27,Ohio,39,878284,10931,5366,75,2021-01,2021,OH
2021-01-28,Ohio,39,883716,11006,5432,75,2021-01,2021,OH
2021-01-29,Ohio,39,888591,11073,4875,67,2021-01,2021,OH
2021-01-30,Ohio,39,892781,11124,4190,51,2021-01,2021,OH
2021-01-31,Ohio,39,895792,11178,3011,54,2021-01,2021,OH
2021-02-01,Ohio,39,899079,11233,3287,55,2021-02,2021,OH
2021-02-02,Ohio,39,902736,11339,3657,106,2021-02,2021,OH
2021-02-03,Ohio,39,906727,11431,3991,92,2021-02,2021,OH
2021-02-04,Ohio,39,910847,11510,4120,79,2021-02,2021,OH
2021-02-05,Ohio,39,914530,11571,3683,61,2021-02,2021,OH
2021-02-06,Ohio,39,918079,11652,3549,81,2021-02,2021,OH
2021-02-07,Ohio,39,920217,11659,2138,7,2021-02,2021,OH
2021-02-08,Ohio,39,922143,11695,1926,36,2021-02,2021,OH
2021-02-09,Ohio,39,925350,11793,3207,98,2021-02,2021,OH
2021-02-10,Ohio,39,928631,11856,3281,63,2021-02,2021,OH
2021-02-11,Ohio,39,931437,12577,2806,721,2021-02,2021,OH
2021-02-12,Ohio,39,934742,15136,3305,2559,2021-02,2021,OH
2021-02-13,Ohio,39,937541,16340,2799,1204,2021-02,2021,OH
2021-02-14,Ohio,39,939350,16346,1809,6,2021-02,2021,OH
2021-02-15,Ohio,39,941265,16394,1915,48,2021-02,2021,OH
2021-02-16,Ohio,39,943291,16453,2026,59,2021-02,2021,OH
2021-02-17,Ohio,39,945107,16513,1816,60,2021-02,2021,OH
2021-02-18,Ohio,39,947389,16611,2282,98,2021-02,2021,OH
2021-02-19,Ohio,39,949695,16693,2306,82,2021-02,2021,OH
2021-02-20,Ohio,39,952306,16749,2611,56,2021-02,2021,OH
2021-02-21,Ohio,39,953767,16816,1461,67,2021-02,2021,OH
2021-02-22,Ohio,39,955378,16874,1611,58,2021-02,2021,OH
2021-02-23,Ohio,39,958153,16972,2775,98,2021-02,2021,OH
2021-02-24,Ohio,39,959995,17048,1842,76,2021-02,2021,OH
2021-02-25,Ohio,39,962404,17128,2409,80,2021-02,2021,OH
2021-02-26,Ohio,39,964380,17185,1976,57,2021-02,2021,OH
2021-02-27,Ohio,39,966154,17239,1774,54,2021-02,2021,OH
2021-02-28,Ohio,39,967422,17299,1268,60,2021-02,2021,OH
2021-03-01,Ohio,39,968874,17348,1452,49,2021-03,2021,OH
2021-03-02,Ohio,39,970583,16750,1709,598,2021-03,2021,OH
2021-03-03,Ohio,39,972605,16750,2022,0,2021-03,2021,OH
2021-03-04,Ohio,39,974480,16750,1875,0,2021-03,2021,OH
2021-03-05,Ohio,39,976230,17502,1750,752,2021-03,2021,OH
2021-03-06,Ohio,39,977738,17502,1508,0,2021-03,2021,OH
2021-03-07,Ohio,39,978471,17502,733,0,2021-03,2021,OH
2021-03-08,Ohio,39,979726,17502,1255,0,2021-03,2021,OH
2021-03-09,Ohio,39,981619,17662,1893,160,2021-03,2021,OH
2021-03-10,Ohio,39,983487,17662,1868,0,2021-03,2021,OH
2021-03-11,Ohio,39,984934,17662,1447,0,2021-03,2021,OH
2021-03-12,Ohio,39,986740,17871,1806,209,2021-03,2021,OH
2021-03-13,Ohio,39,988298,17871,1558,0,2021-03,2021,OH
2021-03-14,Ohio,39,989191,17871,893,0,2021-03,2021,OH
2021-03-15,Ohio,39,990340,17871,1149,0,2021-03,2021,OH
2021-03-16,Ohio,39,992223,17992,1883,121,2021-03,2021,OH
2021-03-17,Ohio,39,993681,17992,1458,0,2021-03,2021,OH
2021-03-18,Ohio,39,995785,17992,2104,0,2021-03,2021,OH
2021-03-19,Ohio,39,997336,18340,1551,348,2021-03,2021,OH
2021-03-20,Ohio,39,998819,18340,1483,0,2021-03,2021,OH
2021-03-21,Ohio,39,999751,18340,932,0,2021-03,2021,OH
2021-03-22,Ohio,39,1001195,18340,1444,0,2021-03,2021,OH
2021-03-23,Ohio,39,1002822,18382,1627,42,2021-03,2021,OH
2021-03-24,Ohio,39,1004670,18382,1848,0,2021-03,2021,OH
2021-03-25,Ohio,39,1006171,18382,1501,0,2021-03,2021,OH
2021-03-26,Ohio,39,1008913,18526,2742,144,2021-03,2021,OH
2021-03-27,Ohio,39,1010603,18526,1690,0,2021-03,2021,OH
2021-03-28,Ohio,39,1011622,18526,1019,0,2021-03,2021,OH
2021-03-29,Ohio,39,1013119,18526,1497,0,2021-03,2021,OH
2021-03-30,Ohio,39,1015577,18609,2458,83,2021-03,2021,OH
2021-03-31,Ohio,39,1017566,18609,1989,0,2021-03,2021,OH
2021-04-01,Ohio,39,1020041,18609,2475,0,2021-04,2021,OH
2021-04-02,Ohio,39,1021718,18643,1677,34,2021-04,2021,OH
2021-04-03,Ohio,39,1024011,18643,2293,0,2021-04,2021,OH
2021-04-04,Ohio,39,1024011,18643,0,0,2021-04,2021,OH
2021-04-05,Ohio,39,1026929,18643,2918,0,2021-04,2021,OH
2021-04-06,Ohio,39,1028800,18741,1871,98,2021-04,2021,OH
2021-04-07,Ohio,39,1030864,18741,2064,0,2021-04,2021,OH
2021-04-08,Ohio,39,1033606,18741,2742,0,2021-04,2021,OH
2021-04-09,Ohio,39,1035552,18827,1946,86,2021-04,2021,OH
2021-04-10,Ohio,39,1037600,18827,2048,0,2021-04,2021,OH
2021-04-11,Ohio,39,1039455,18827,1855,0,2021-04,2021,OH
2021-04-12,Ohio,39,1041389,18827,1934,0,2021-04,2021,OH
2021-04-13,Ohio,39,1043729,18917,2340,90,2021-04,2021,OH
2021-04-14,Ohio,39,1045945,18917,2216,0,2021-04,2021,OH
2021-04-15,Ohio,39,1048109,18917,2164,0,2021-04,2021,OH
2021-04-16,Ohio,39,1050112,18991,2003,74,2021-04,2021,OH
2021-04-17,Ohio,39,1052099,18991,1987,0,2021-04,2021,OH
2021-04-18,Ohio,39,1053175,18991,1076,0,2021-04,2021,OH
2021-04-19,Ohio,39,1054807,18991,1632,0,2021-04,2021,OH
2021-04-20,Ohio,39,1056606,19033,1799,42,2021-04,2021,OH
2021-04-21,Ohio,39,1058395,19033,1789,0,2021-04,2021,OH
2021-04-22,Ohio,39,1060119,19033,1724,0,2021-04,2021,OH
2021-04-23,Ohio,39,1061907,19122,1788,89,2021-04,2021,OH
2021-04-24,Ohio,39,1063433,19122,1526,0,2021-04,2021,OH
2021-04-25,Ohio,39,1064306,19122,873,0,2021-04,2021,OH
2021-04-26,Ohio,39,1065702,19122,1396,0,2021-04,2021,OH
2021-04-27,Ohio,39,1067262,19188,1560,66,2021-04,2021,OH
2021-04-28,Ohio,39,1068985,19188,1723,0,2021-04,2021,OH
2021-04-29,Ohio,39,1070771,19188,1786,0,2021-04,2021,OH
2021-04-30,Ohio,39,1072312,19284,1541,96,2021-04,2021,OH
2021-05-01,Ohio,39,1074019,19284,1707,0,2021-05,2021,OH
2021-05-02,Ohio,39,1075004,19284,985,0,2021-05,2021,OH
2021-05-03,Ohio,39,1075999,19284,995,0,2021-05,2021,OH
2021-05-04,Ohio,39,1077284,19344,1285,60,2021-05,2021,OH
2021-05-05,Ohio,39,1078734,19344,1450,0,2021-05,2021,OH
2021-05-06,Ohio,39,1080121,19344,1387,0,2021-05,2021,OH
2021-05-07,Ohio,39,1081518,19428,1397,84,2021-05,2021,OH
2021-05-08,Ohio,39,1082815,19428,1297,0,2021-05,2021,OH
2021-05-09,Ohio,39,1083609,19428,794,0,2021-05,2021,OH
2021-05-10,Ohio,39,1084322,19428,713,0,2021-05,2021,OH
2021-05-11,Ohio,39,1085733,19441,1411,13,2021-05,2021,OH
2021-05-12,Ohio,39,1087182,19441,1449,0,2021-05,2021,OH
2021-05-13,Ohio,39,1088343,19441,1161,0,2021-05,2021,OH
2021-05-14,Ohio,39,1089357,19528,1014,87,2021-05,2021,OH
2021-05-15,Ohio,39,1090276,19528,919,0,2021-05,2021,OH
2021-05-16,Ohio,39,1090894,19528,618,0,2021-05,2021,OH
2021-05-17,Ohio,39,1091623,19528,729,0,2021-05,2021,OH
2021-05-18,Ohio,39,1092616,19628,993,100,2021-05,2021,OH
2021-05-19,Ohio,39,1093534,19628,918,0,2021-05,2021,OH
2021-05-20,Ohio,39,1094742,19628,1208,0,2021-05,2021,OH
2021-05-21,Ohio,39,1095746,19709,1004,81,2021-05,2021,OH
2021-05-22,Ohio,39,1096617,19709,871,0,2021-05,2021,OH
2021-05-23,Ohio,39,1097300,19709,683,0,2021-05,2021,OH
2021-05-24,Ohio,39,1097867,19709,567,0,2021-05,2021,OH
2021-05-25,Ohio,39,1098594,19753,727,44,2021-05,2021,OH
2021-05-26,Ohio,39,1099580,19753,986,0,2021-05,2021,OH
2021-05-27,Ohio,39,1100312,19753,732,0,2021-05,2021,OH
2021-05-28,Ohio,39,1100972,19861,660,108,2021-05,2021,OH
2021-05-29,Ohio,39,1101557,19861,585,0,2021-05,2021,OH
2021-05-30,Ohio,39,1101934,19861,377,0,2021-05,2021,OH
2021-05-31,Ohio,39,1101934,19861,0,0,2021-05,2021,OH
2021-06-01,Ohio,39,1102556,19861,622,0,2021-06,2021,OH
2021-06-02,Ohio,39,1102890,19923,334,62,2021-06,2021,OH
2021-06-03,Ohio,39,1103380,19923,490,0,2021-06,2021,OH
2021-06-04,Ohio,39,1104001,19980,621,57,2021-06,2021,OH
2021-06-05,Ohio,39,1104380,19980,379,0,2021-06,2021,OH
2021-06-06,Ohio,39,1104648,19980,268,0,2021-06,2021,OH
2021-06-07,Ohio,39,1104903,19980,255,0,2021-06,2021,OH
2021-06-08,Ohio,39,1105329,20021,426,41,2021-06,2021,OH
2021-06-09,Ohio,39,1105720,20021,391,0,2021-06,2021,OH
2021-06-10,Ohio,39,1106064,20021,344,0,2021-06,2021,OH
2021-06-11,Ohio,39,1106411,20091,347,70,2021-06,2021,OH
2021-06-12,Ohio,39,1106796,20091,385,0,2021-06,2021,OH
2021-06-13,Ohio,39,1107047,20091,251,0,2021-06,2021,OH
2021-06-14,Ohio,39,1107225,20091,178,0,2021-06,2021,OH
2021-06-15,Ohio,39,1107521,20122,296,31,2021-06,2021,OH
2021-06-16,Ohio,39,1107902,20122,381,0,2021-06,2021,OH
2021-06-17,Ohio,39,1108146,20122,244,0,2021-06,2021,OH
2021-06-18,Ohio,39,1108528,20166,382,44,2021-06,2021,OH
2021-06-19,Ohio,39,1108736,20166,208,0,2021-06,2021,OH
2021-06-20,Ohio,39,1108902,20166,166,0,2021-06,2021,OH
2021-06-21,Ohio,39,1109025,20166,123,0,2021-06,2021,OH
2021-06-22,Ohio,39,1109374,20213,349,47,2021-06,2021,OH
2021-06-23,Ohio,39,1109697,20213,323,0,2021-06,2021,OH
2021-06-24,Ohio,39,1110000,20213,303,0,2021-06,2021,OH
2021-06-25,Ohio,39,1110292,20281,292,68,2021-06,2021,OH
2021-06-26,Ohio,39,1110546,20281,254,0,2021-06,2021,OH
2021-06-27,Ohio,39,1110700,20281,154,0,2021-06,2021,OH
2021-06-28,Ohio,39,1110847,20281,147,0,2021-06,2021,OH
2021-06-29,Ohio,39,1111124,20309,277,28,2021-06,2021,OH
2021-06-30,Ohio,39,1111324,20309,200,0,2021-06,2021,OH
2021-07-01,Ohio,39,1111903,20309,579,0,2021-07,2021,OH
2021-07-02,Ohio,39,1112088,20344,185,35,2021-07,2021,OH
2021-07-03,Ohio,39,1112289,20344,201,0,2021-07,2021,OH
2021-07-04,Ohio,39,1112289,20344,0,0,2021-07,2021,OH
2021-07-05,Ohio,39,1112499,20344,210,0,2021-07,2021,OH
2021-07-06,Ohio,39,1112689,20344,190,0,2021-07,2021,OH
2021-07-07,Ohio,39,1113006,20366,317,22,2021-07,2021,OH
2021-07-08,Ohio,39,1113383,20366,377,0,2021-07,2021,OH
2021-07-09,Ohio,39,1113737,20380,354,14,2021-07,2021,OH
2021-07-10,Ohio,39,1114036,20380,299,0,2021-07,2021,OH
2021-07-11,Ohio,39,1114267,20380,231,0,2021-07,2021,OH
2021-07-12,Ohio,39,1114491,20380,224,0,2021-07,2021,OH
2021-07-13,Ohio,39,1114835,20411,344,31,2021-07,2021,OH
2021-07-14,Ohio,39,1115242,20411,407,0,2021-07,2021,OH
2021-07-15,Ohio,39,1115789,20411,547,0,2021-07,2021,OH
2021-07-16,Ohio,39,1116322,20437,533,26,2021-07,2021,OH
2021-07-17,Ohio,39,1116808,20437,486,0,2021-07,2021,OH
2021-07-18,Ohio,39,1117109,20437,301,0,2021-07,2021,OH
2021-07-19,Ohio,39,1117769,20437,660,0,2021-07,2021,OH
2021-07-20,Ohio,39,1118513,20449,744,12,2021-07,2021,OH
2021-07-21,Ohio,39,1119298,20449,785,0,2021-07,2021,OH
2021-07-22,Ohio,39,1120120,20449,822,0,2021-07,2021,OH
2021-07-23,Ohio,39,1120922,20467,802,18,2021-07,2021,OH
2021-07-24,Ohio,39,1121609,20467,687,0,2021-07,2021,OH
2021-07-25,Ohio,39,1122104,20467,495,0,2021-07,2021,OH
2021-07-26,Ohio,39,1122647,20467,543,0,2021-07,2021,OH
2021-07-27,Ohio,39,1123964,20490,1317,23,2021-07,2021,OH
2021-07-28,Ohio,39,1125420,20490,1456,0,2021-07,2021,OH
2021-07-29,Ohio,39,1126625,20490,1205,0,2021-07,2021,OH
2021-07-30,Ohio,39,1127808,20492,1183,2,2021-07,2021,OH
2021-07-31,Ohio,39,1129277,20492,1469,0,2021-07,2021,OH
2021-08-01,Ohio,39,1130134,20492,857,0,2021-08,2021,OH
2021-08-02,Ohio,39,1131029,20492,895,0,2021-08,2021,OH
2021-08-03,Ohio,39,1132798,20530,1769,38,2021-08,2021,OH
2021-08-04,Ohio,39,1134965,20530,2167,0,2021-08,2021,OH
2021-08-05,Ohio,39,1136934,20530,1969,0,2021-08,2021,OH
2021-08-06,Ohio,39,1138600,20556,1666,26,2021-08,2021,OH
2021-08-07,Ohio,39,1140917,20556,2317,0,2021-08,2021,OH
2021-08-08,Ohio,39,1142330,20556,1413,0,2021-08,2021,OH
2021-08-09,Ohio,39,1143599,20556,1269,0,2021-08,2021,OH
2021-08-10,Ohio,39,1145925,20580,2326,24,2021-08,2021,OH
2021-08-11,Ohio,39,1149318,20580,3393,0,2021-08,2021,OH
2021-08-12,Ohio,39,1152590,20580,3272,0,2021-08,2021,OH
2021-08-13,Ohio,39,1155322,20614,2732,34,2021-08,2021,OH
2021-08-14,Ohio,39,1157782,20614,2460,0,2021-08,2021,OH
2021-08-15,Ohio,39,1159759,20614,1977,0,2021-08,2021,OH
2021-08-16,Ohio,39,1161573,20614,1814,0,2021-08,2021,OH
2021-08-17,Ohio,39,1164808,20648,3235,34,2021-08,2021,OH
2021-08-18,Ohio,39,1168111,20648,3303,0,2021-08,2021,OH
2021-08-19,Ohio,39,1171557,20648,3446,0,2021-08,2021,OH
2021-08-20,Ohio,39,1175340,20689,3783,41,2021-08,2021,OH
2021-08-21,Ohio,39,1178792,20689,3452,0,2021-08,2021,OH
2021-08-22,Ohio,39,1180986,20689,2194,0,2021-08,2021,OH
2021-08-23,Ohio,39,1183761,20689,2775,0,2021-08,2021,OH
2021-08-24,Ohio,39,1187878,20729,4117,40,2021-08,2021,OH
2021-08-25,Ohio,39,1192478,20729,4600,0,2021-08,2021,OH
2021-08-26,Ohio,39,1197873,20729,5395,0,2021-08,2021,OH
2021-08-27,Ohio,39,1202728,20799,4855,70,2021-08,2021,OH
2021-08-28,Ohio,39,1207932,20799,5204,0,2021-08,2021,OH
2021-08-29,Ohio,39,1211895,20799,3963,0,2021-08,2021,OH
2021-08-30,Ohio,39,1214986,20799,3091,0,2021-08,2021,OH
2021-08-31,Ohio,39,1220900,20866,5914,67,2021-08,2021,OH
2021-09-01,Ohio,39,1228002,20866,7102,0,2021-09,2021,OH
2021-09-02,Ohio,39,1235089,20866,7087,0,2021-09,2021,OH
